Latif,2023-08-05,Ganti Oli,364000,D 2637 QSV,QW893ND6B92ARFS4984,Yamaha R15,2016;;;;;;;;;;;;;
Lembah,2024-01-08,Servis Rutin,414000,D 5314 MWM,NJ540BU9K18JQWO9121,Yamaha R15,2023;;;;;;;;;;;;;
Wisnu,2023-02-05,Perbaikan Mesin,271000,D 8901 UVZ,CJ686SY4T02OVAR1177,Yamaha R15,2023;;;;;;;;;;;;;
Sakti,2023-04-26,Ganti Oli,599000,D 9734 FJB,BF050JL3F97BAIO9756,Honda CBR 150,2023;;;;;;;;;;;;;
Restu,2024-05-02,Pemasangan Aksesori,573000,D 6869 PYO,GF961OD0N75WPTD3019,Honda CBR 150,2013;;;;;;;;;;;;;
Samsul,2023-06-26,Perbaikan Mesin,863000,D 2739 YZA,GL748MX9V78TZTC4103,Yamaha R15,2016;;;;;;;;;;;;;
Endah,2024-02-09,Servis Rutin,487000,D 4169 IHB,CQ101IZ5B76HGDO6292,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Rafid,2023-04-16,Servis Rutin,455000,D 2012 DFR,HW170JT6H35OLPB1868,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Nadia,2023-05-15,Pemasangan Aksesori,858000,D 7848 OND,HO856XT5V80VYSB0885,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Ilyas,2024-04-11,Perbaikan Mesin,293000,D 9597 MJJ,UX714AO8O96JOGU4446,Yamaha R15,2016;;;;;;;;;;;;;
Lala,2023-05-11,Ganti Oli,124000,D 6340 MZF,LV827MR3J69PQFC9909,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Puji,2024-06-02,Ganti Oli,626000,D 9255 SVG,UF766XQ1N19VNGG3916,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Viman,2023-02-12,Perbaikan Mesin,223000,D 8369 KSH,RR086ZW2Z11YNHY1491,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Rudi,2023-08-29,Ganti Oli,217000,D 4448 WXO,VH427WW0K08HNHY8908,Yamaha R15,2022;;;;;;;;;;;;;
Sabar,2023-11-06,Ganti Oli,245000,D 7838 XKA,HS411XO4T00RJWW5151,Honda CBR 150,2023;;;;;;;;;;;;;
Hana,2024-03-10,Ganti Oli,240000,D 2097 KTL,XW242YM7J47GYYL4644,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Radit,2023-05-19,Ganti Oli,826000,D 2380 UMI,YO445RM2P98QXGV8137,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Uchita,2023-07-12,Perbaikan Mesin,798000,D 5799 LDX,OX315BA9T52PNAV6275,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Ridwan,2023-02-08,Pemasangan Aksesori,435000,D 6920 LJR,DD543EL1Q88AZFN3089,Yamaha R15,2013;;;;;;;;;;;;;
Citra,2023-12-01,Ganti Oli,799000,D 3430 CUU,BM379RW3J60MEUG9825,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Panji,2023-05-09,Perbaikan Mesin,559000,D 4030 JHC,IN187MT0O64STGW1108,Suzuki GSX-R150,2024;;;;;;;;;;;;;
Koko,2024-04-03,Pemasangan Aksesori,531000,D 3571 WXW,DB670QN7P37ZVCH4834,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Jasmin,2024-04-15,Servis Rutin,891000,D 4795 ZMD,LK590QM5B36LLHA3167,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Anggabaya,2023-08-16,Perbaikan Mesin,534000,D 6898 RYO,HV728KO0F79CXUG3554,Suzuki GSX-R150,2013;;;;;;;;;;;;;
Vicky,2023-01-01,Perbaikan Mesin,906000,D 0898 VEL,ZG621UQ7J16HITR7024,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Ilyas,2023-10-07,Perbaikan Mesin,742000,D 5453 DDV,ZG943WY0F51NQXA8047,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Gamani,2024-02-08,Pemasangan Aksesori,851000,D 7321 CJQ,CH731CX6U14CPFP3659,Honda CBR 150,2021;;;;;;;;;;;;;
Budi,2024-05-01,Servis Rutin,644000,D 2795 XFS,AO869KG7X28IZZI9294,Honda CBR 150,2021;;;;;;;;;;;;;
Artawan,2024-02-11,Pemasangan Aksesori,418000,D 2986 TSE,FE781TN5Y66KICW3306,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Gara,2023-01-25,Servis Rutin,690000,D 9124 YAH,GV930AL4T97NVTC0814,Honda CBR 150,2018;;;;;;;;;;;;;
Damar,2023-06-18,Servis Rutin,332000,D 0450 KJP,JQ550IN5I83ZKBK6045,Yamaha R15,2012;;;;;;;;;;;;;
Radika,2023-06-11,Ganti Oli,786000,D 1546 CPQ,AC321HZ6N62CMXE2661,Honda CBR 150,2017;;;;;;;;;;;;;
Raihan,2023-02-02,Servis Rutin,773000,D 2375 QKN,FE446AK7A00ILYR5780,Yamaha R15,2013;;;;;;;;;;;;;
Indah,2024-01-02,Pemasangan Aksesori,232000,D 3479 KUP,JC114MM7X10JYRI3889,Honda CBR 150,2019;;;;;;;;;;;;;
Bancar,2024-01-16,Perbaikan Mesin,694000,D 4839 RMM,UX281BA4B85LBON1538,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Kasim,2024-03-03,Servis Rutin,628000,D 7313 GZR,KZ341FA4B09VQIO5867,Yamaha R15,2016;;;;;;;;;;;;;
Oman,2023-01-24,Servis Rutin,651000,D 1341 BGA,NV994WZ1H95ERXU3064,Honda CBR 150,2020;;;;;;;;;;;;;
Maryanto,2023-09-25,Perbaikan Mesin,154000,D 3936 EEQ,EP909WX3I63AMXD8493,Honda CBR 150,2012;;;;;;;;;;;;;
Danang,2023-03-09,Servis Rutin,324000,D 7646 UAL,LT675CJ4U87JBKL0731,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Atmaja,2023-05-21,Perbaikan Mesin,746000,D 6342 RNJ,JF751YX3E38ZKCP4013,Yamaha R15,2022;;;;;;;;;;;;;
Wage,2024-03-23,Ganti Oli,683000,D 8959 QMQ,TN275MF4Y79LKIK7128,Yamaha R15,2014;;;;;;;;;;;;;
Cakrajiya,2023-01-30,Servis Rutin,964000,D 4615 NJX,RG420PX8S40XAVA7242,Yamaha R15,2018;;;;;;;;;;;;;
Ida,2024-02-01,Pemasangan Aksesori,415000,D 1178 MMV,VH506VB2M30NKCI4158,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Emin,2023-09-16,Servis Rutin,529000,D 6470 QNR,PX212AZ2X87ZRNJ0130,Honda CBR 150,2020;;;;;;;;;;;;;
Argono,2023-02-01,Ganti Oli,257000,D 9554 AOG,CO510QR9A34BJRJ2688,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Wakiman,2024-04-22,Pemasangan Aksesori,665000,D 5037 YUH,PE263WA7B88VBGU5105,Suzuki GSX-R150,2024;;;;;;;;;;;;;
Yusuf,2023-07-29,Perbaikan Mesin,382000,D 5347 QXZ,KK441VQ3H83WKQG1611,Yamaha R15,2012;;;;;;;;;;;;;
Vicky,2023-06-17,Pemasangan Aksesori,751000,D 1605 FQL,RP946WZ7M86CBTN5275,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Amalia,2023-08-17,Pemasangan Aksesori,428000,D 8491 ACI,YT482FF6X92JSPE7500,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Parman,2024-04-16,Perbaikan Mesin,397000,D 4820 EDX,MW452PM4J03PMZP0062,Yamaha R15,2024;;;;;;;;;;;;;
Saka,2023-06-02,Servis Rutin,208000,D 8164 LQY,ZV143LT1C61GGDG7283,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Umay,2023-07-13,Pemasangan Aksesori,323000,D 2689 OTD,PK684UT5B34DCOW2980,Honda CBR 150,2019;;;;;;;;;;;;;
Hasna,2024-03-05,Perbaikan Mesin,559000,D 0287 AEX,VM137BC7F46OAHM8509,Yamaha R15,2010;;;;;;;;;;;;;
Okta,2023-08-05,Pemasangan Aksesori,302000,D 4826 TEA,BN459XL0E72HFXC7907,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Ghani,2023-08-04,Pemasangan Aksesori,558000,D 8823 HPD,ET125HF6J61NMGD9277,Yamaha R15,2014;;;;;;;;;;;;;
Syahrini,2023-08-05,Pemasangan Aksesori,316000,D 4815 QYY,VM697TQ6O52PEKU7359,Honda CBR 150,2023;;;;;;;;;;;;;
Darmana,2023-02-14,Ganti Oli,685000,D 8764 QJI,OW658XC6I25XCZH6406,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Rini,2023-11-18,Pemasangan Aksesori,180000,D 6888 NMN,GJ881PC0G80CZRV6606,Yamaha R15,2010;;;;;;;;;;;;;
Kamal,2023-12-08,Pemasangan Aksesori,539000,D 5578 USK,MO666FA8H72PRSB9149,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Halima,2023-05-24,Pemasangan Aksesori,965000,D 7890 EGE,SX779SM9H77UUAK0912,Honda CBR 150,2019;;;;;;;;;;;;;
Prabowo,2023-08-22,Servis Rutin,333000,D 5819 DWC,DY811TS2J84LGQL1828,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Zizi,2024-07-02,Perbaikan Mesin,75000,D 2073 UJJ,AO932NW9F89JKWR6279,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Asmadi,2023-01-03,Perbaikan Mesin,874000,D 6467 BXK,LO198OX9C50UCLF9415,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Fathonah,2024-04-17,Pemasangan Aksesori,190000,D 8926 VEJ,BN124QN3W13GMSR4553,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Kiandra,2024-05-03,Pemasangan Aksesori,328000,D 2288 FAZ,SU444ZN3F54QFRX3197,Yamaha R15,2012;;;;;;;;;;;;;
Taufik,2023-10-04,Pemasangan Aksesori,229000,D 0661 PGB,LR278OP3G50WNAQ9327,Yamaha R15,2012;;;;;;;;;;;;;
Bala,2024-06-20,Perbaikan Mesin,885000,D 8862 RFJ,VE767XE8K34ZXNA3182,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Luwes,2023-10-05,Pemasangan Aksesori,221000,D 5017 DZP,IA050NE3F94DKTW3066,Yamaha R15,2023;;;;;;;;;;;;;
Liman,2023-04-21,Pemasangan Aksesori,665000,D 1012 WDX,VC727EG2T41PSJW0534,Kawasaki Ninja 250,2016;;;;;;;;;;;;;
Niyaga,2023-01-10,Pemasangan Aksesori,830000,D 5562 HDX,SW206LN9D23FEGB4909,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Bakianto,2024-05-24,Ganti Oli,138000,D 5110 WUW,XE144JK6N47KEOJ9355,Yamaha R15,2014;;;;;;;;;;;;;
Gara,2024-04-18,Servis Rutin,960000,D 8604 JQJ,UN276CQ0K24CWLD8444,Yamaha R15,2023;;;;;;;;;;;;;
Bakti,2024-07-06,Ganti Oli,132000,D 8680 DPC,PC452SB9L53IWPM7672,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Martana,2023-05-21,Perbaikan Mesin,511000,D 0858 GZL,MV937JG0Q37MXKP5137,Honda CBR 150,2017;;;;;;;;;;;;;
Rahmat,2023-03-05,Servis Rutin,96000,D 0399 EXV,BF027XK3Q63TELW5928,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Luwes,2023-09-24,Perbaikan Mesin,411000,D 0596 ZQE,IE625XY8W83RTAQ3102,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Kambali,2023-06-07,Ganti Oli,818000,D 4448 EDN,KF206UH3Z34QRBG3712,Honda CBR 150,2024;;;;;;;;;;;;;
Harja,2023-03-04,Perbaikan Mesin,718000,D 9328 GZI,DF293HM1W38JXVM5062,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Makara,2023-12-25,Perbaikan Mesin,353000,D 0771 PDD,MD247YA0E59PBQY2367,Honda CBR 150,2012;;;;;;;;;;;;;
